Id,Weekly_Sales
44_24_2012-12-28,-43.82807805492224
44_24_2013-01-11,-493.23760834808
44_24_2013-01-18,-359.3120826961085
44_24_2013-01-25,-576.6795447095279
44_24_2013-02-08,-909.2851778903757
44_24_2013-02-15,-671.0684451357947
44_24_2013-03-08,-621.2669490365771
44_24_2013-03-15,-836.6764767684916
44_24_2013-03-22,-795.7989120438232
44_24_2013-03-29,-990.2092605299031
44_24_2013-04-05,-483.3581529867664
44_24_2013-04-26,-207.45928925003986
44_24_2013-05-03,-357.09889939962665
44_24_2013-05-10,-41.7995064204051
44_24_2013-05-17,-174.31870446184567
44_24_2013-05-24,-459.32265891897947
44_24_2013-05-31,-47.01016944432884
44_24_2013-06-07,61.49307692287546
44_24_2013-06-14,-113.13482306189091
44_24_2013-06-28,-65.88850672073757
44_24_2013-07-05,-60.307290551553244
44_24_2013-07-19,-98.05865270661552
44_24_2013-07-26,116.26935490970796
44_25_2012-11-02,-118.02520254066947
44_25_2012-11-09,-88.12417443912447
44_25_2012-11-16,66.82258988137868
44_25_2012-11-23,-253.8523618391285
44_25_2012-11-30,389.3000780933903
44_25_2012-12-07,-41.0348651070624
44_25_2012-12-14,766.7359400733749
44_25_2012-12-21,1867.5278838395473
44_25_2012-12-28,-371.5441493349229
44_25_2013-01-04,260.2594517053828
44_25_2013-01-11,354.52069658176805
44_25_2013-01-18,413.3458350186318
44_25_2013-01-25,334.7524705992057
44_25_2013-02-01,-405.60781724530386
44_25_2013-02-08,-578.9083294898983
44_25_2013-02-15,-290.49585609430346
44_25_2013-02-22,-392.08951112454616
44_25_2013-03-01,-172.11931100265008
44_25_2013-03-08,-239.71575434267473
44_25_2013-03-15,-28.60766506933273
44_25_2013-03-22,-145.25760705640604
44_25_2013-03-29,-305.11332146943766
44_25_2013-04-05,397.14113254061283
44_25_2013-04-12,720.4823984778051
44_25_2013-04-19,538.3506813531593
44_25_2013-04-26,778.304208656904
44_25_2013-05-03,-804.64031365214
44_25_2013-05-10,-454.77134658078046
44_25_2013-05-17,-361.09728587993584
44_25_2013-05-24,-728.6196337918816
44_25_2013-05-31,-349.2661961433643
44_25_2013-06-07,-335.9140552928003
44_25_2013-06-14,-474.6034441942179
44_25_2013-06-21,-527.6311827095861
44_25_2013-06-28,-383.87856096585745
44_25_2013-07-12,-204.03379453887266
44_25_2013-07-19,-341.67093262021734
44_25_2013-07-26,-388.3944188271434
44_26_2012-11-02,1008.8622175832476
44_26_2012-11-09,1038.763245684792
44_26_2012-11-16,647.1763465316966
44_26_2012-11-23,1237.9067765583945
44_26_2012-11-30,857.8587135925999
44_26_2012-12-07,552.9845260874454
44_26_2012-12-14,1103.3870274622882
44_26_2012-12-21,1884.138575892304
44_26_2012-12-28,-408.3090866483298
44_26_2013-01-04,319.36051821345563
44_26_2013-01-11,171.9310216762658
44_26_2013-01-18,302.21804062713136
44_26_2013-01-25,119.28226090901025
44_26_2013-02-01,435.87522204190606
44_26_2013-02-08,-211.18045009292885
44_26_2013-02-15,131.39932283344973
44_26_2013-02-22,105.40097467224305
44_26_2013-03-01,201.7608485295969
44_26_2013-03-08,227.92422935041483
44_26_2013-03-15,231.83782110151262
44_26_2013-03-22,197.15938389030546
44_26_2013-03-29,-22.753070467777825
44_26_2013-04-05,885.5360963846163
44_26_2013-04-12,671.1862882742873
44_26_2013-04-19,370.1587202433418
44_26_2013-04-26,797.8702667658189
44_26_2013-05-03,1552.2085897477673
44_26_2013-05-10,1790.3939581006257
44_26_2013-05-17,1331.8360940918092
44_26_2013-05-24,1074.7341938085626
44_26_2013-05-31,1426.658622666423
44_26_2013-06-07,1533.2834113312954
44_26_2013-06-14,991.7066596050496
44_26_2013-06-21,1146.0876040246362
44_26_2013-06-28,972.9099821656858
44_26_2013-07-05,613.3703299374276
44_26_2013-07-12,1026.4906806699373
44_26_2013-07-19,1018.5674067294575
44_26_2013-07-26,707.3863937505182
44_27_2012-11-02,-371.49275696959097
44_27_2012-11-09,-370.3787416670095
44_27_2012-11-16,-203.9466283007948
44_27_2012-11-23,-152.54261702775304
44_27_2012-11-30,8.607311732486579
44_27_2012-12-07,-100.84399714262901
44_27_2012-12-14,599.921630889175
44_27_2012-12-28,-295.2494933083867
44_27_2013-01-04,-405.5805511087368
44_27_2013-01-11,-253.63462460180253
44_27_2013-01-18,-274.5031226102359
44_27_2013-02-08,-187.51447897380422
44_27_2013-02-15,-107.89600399192494
44_27_2013-02-22,-104.19791637605354
44_27_2013-03-01,-195.98322131399448
44_27_2013-03-08,-296.8196945237385
44_27_2013-03-15,-296.5791622340867
44_27_2013-03-22,-286.4881972889883
44_27_2013-03-29,-304.85594764854693
44_27_2013-04-12,147.69484708053304
44_27_2013-04-19,73.73765101775552
44_27_2013-04-26,88.92902864796392
44_27_2013-05-03,-173.08960771826474
44_27_2013-05-10,39.10565877336489
44_27_2013-05-17,-23.836053163025227
44_27_2013-05-31,4.311234374476838
44_27_2013-06-07,63.586758273482836
44_27_2013-06-14,42.56212145779574
44_27_2013-06-28,30.091798067474368
44_27_2013-07-12,-71.5206742588403
44_27_2013-07-19,-58.54068392336159
44_28_2012-11-02,180.3523278851754
44_28_2012-11-09,129.3112100440645
44_28_2012-11-16,247.4807680363925
44_28_2012-11-23,149.495311395168
44_28_2012-11-30,212.59543239305063
44_28_2012-12-07,248.12102173169436
44_28_2012-12-14,279.29422848571636
44_28_2012-12-21,505.88846193933847
44_28_2012-12-28,-322.84211400421276
44_28_2013-01-04,-340.29663153612586
44_28_2013-01-11,-287.2078626579884
44_28_2013-01-18,-213.01048890776946
44_28_2013-01-25,-234.8966787617139
44_28_2013-02-01,-44.483288012480834
44_28_2013-02-08,-109.05686417124559
44_28_2013-02-15,67.56215461873154
44_28_2013-02-22,70.83261645877953
44_28_2013-03-01,-11.527772214994217
44_28_2013-03-08,-25.747063869284126
44_28_2013-03-15,-99.86375929513454
44_28_2013-03-22,-85.95081505400864
44_28_2013-03-29,-122.75691113600153
44_28_2013-04-05,-69.68749808957847
44_28_2013-04-12,-389.17275444366436
44_28_2013-04-19,-398.7009708375972
44_28_2013-04-26,-345.81842837903685
44_28_2013-05-03,-273.1477870722354
44_28_2013-05-10,-60.457123077595895
44_28_2013-05-17,-186.22810082512748
44_28_2013-05-24,-301.1365317467127
44_28_2013-05-31,-121.62146316252809
44_28_2013-06-07,70.6773259176398
44_28_2013-06-14,39.3677819972534
44_28_2013-06-21,0.45336761424974314
44_28_2013-06-28,25.777899838141668
44_28_2013-07-05,-660.3346486899704
44_28_2013-07-12,-209.04343604331544
44_28_2013-07-19,-180.6306158974468
44_28_2013-07-26,-272.0028931201722
44_31_2012-11-23,-410.8077398890547
44_31_2012-12-14,996.7240041064958
44_31_2012-12-21,1643.2687662772023
44_31_2013-01-25,-70.78086461181493
44_31_2013-02-08,-372.2608163335947
44_31_2013-03-08,-227.00541037753962
44_31_2013-04-05,-437.5501757182384
44_31_2013-04-12,416.29363746373167
44_31_2013-04-19,389.8279882129186
44_31_2013-04-26,645.817739326538
44_31_2013-05-03,-161.85366482295564
44_31_2013-05-10,153.445728156266
44_31_2013-05-17,134.80884140682994
44_31_2013-05-24,-59.25550761190298
44_31_2013-05-31,353.95567906850675
44_31_2013-06-07,-33.7422600037167
44_31_2013-06-14,-2.5207009102534106
44_31_2013-06-21,101.72840371329922
44_31_2013-06-28,106.19589644387872
44_31_2013-07-05,456.146059319192
44_31_2013-07-12,550.0044339026667
44_31_2013-07-19,470.04726055039663
44_31_2013-07-26,896.7985514744299
44_32_2012-11-02,-541.9842614222841
44_32_2012-11-09,-512.0832333207392
44_32_2012-11-16,-138.85786822662504
44_32_2012-11-23,-326.3627008141333
44_32_2012-12-07,689.767385692117
44_32_2012-12-14,2715.6329026714793
44_32_2012-12-21,3558.949615608143
44_32_2013-01-04,1195.6240520930708
44_32_2013-01-11,-328.9435735661571
44_32_2013-01-18,1371.0872389381293
44_32_2013-01-25,-163.14396765352106
44_32_2013-02-01,185.3013096480101
44_32_2013-02-08,173.93760077842853
44_32_2013-02-15,754.1470703475895
44_32_2013-02-22,209.1124961464246
44_32_2013-03-01,-97.34090703261204
44_32_2013-03-08,-139.43918724572643
44_32_2013-03-15,-233.98971906982516
44_32_2013-03-22,-367.2132821978755
44_32_2013-03-29,-379.6742138277555
44_32_2013-04-05,-392.6109933415272
44_32_2013-04-12,-656.7043750507041
44_32_2013-04-19,-538.5434314457656
44_32_2013-04-26,-592.6807205812729
44_32_2013-05-03,484.2475175196614
44_32_2013-05-10,266.66766407255653
44_32_2013-05-17,514.7588948264879
44_32_2013-05-24,-135.67405159573795
44_32_2013-05-31,90.19609277829214
44_32_2013-06-07,161.43781668399836
44_32_2013-06-14,66.9339287568993
44_32_2013-06-21,12.67184075611257
44_32_2013-06-28,34.7153286621716
44_32_2013-07-05,-535.1859068102492
44_32_2013-07-12,-208.29023226767637
44_32_2013-07-19,-287.41477678633277
44_32_2013-07-26,-428.7026624892455
44_33_2012-11-16,183.25628643255948
44_33_2012-11-30,237.71413746377686
44_33_2012-12-07,416.06365576128405
44_33_2012-12-14,1421.2498705123792
44_33_2012-12-21,2121.8991102692494
44_33_2012-12-28,68.44779035599258
44_33_2013-01-04,-329.65737219838104
44_33_2013-01-11,-617.7532098904321
44_33_2013-01-25,-639.0794843912089
44_33_2013-02-01,-337.7923499869478
44_33_2013-02-08,-657.5988297804919
44_33_2013-02-15,-295.9840207343168
44_33_2013-02-22,-361.68170768923403
44_33_2013-03-01,-297.0577444962186
44_33_2013-03-15,-417.6854892096501
44_33_2013-03-29,-638.9435133855177
44_33_2013-04-19,-22.257944672738333
44_33_2013-04-26,154.5193772936856
44_33_2013-05-03,185.26073731574232
44_33_2013-05-17,81.1085338624156
44_33_2013-05-24,-111.7753366624409
44_33_2013-05-31,219.48051924411473
44_33_2013-06-07,590.1578991277618
44_33_2013-07-19,276.1348226881536
44_33_2013-07-26,550.5001459377178
44_38_2012-11-02,48747.81283703572
44_38_2012-11-09,48533.83210454145
44_38_2012-11-16,47802.794905391456
44_38_2012-11-23,42294.23223346765
44_38_2012-11-30,45641.34182101165
44_38_2012-12-07,48948.477091707915
44_38_2012-12-14,47701.767757757465
44_38_2012-12-21,45101.654987019174
44_38_2012-12-28,40697.3250999974
44_38_2013-01-04,53415.12310057621
44_38_2013-01-11,50749.704582108425
44_38_2013-01-18,52612.050570203304
44_38_2013-01-25,49858.07541442012
44_38_2013-02-01,49896.26877895082
44_38_2013-02-08,49516.77806003479
44_38_2013-02-15,50430.735056639925
44_38_2013-02-22,46275.02466310638
44_38_2013-03-01,49885.34269405086
44_38_2013-03-08,50547.38500513364
44_38_2013-03-15,48380.65371088599
44_38_2013-03-22,48166.266242984144
44_38_2013-03-29,46503.31623128337
44_38_2013-04-05,49020.42559656291
44_38_2013-04-12,49261.16561384667
44_38_2013-04-19,48667.32316882662
44_38_2013-04-26,47808.102360695564
44_38_2013-05-03,44246.16541603023
44_38_2013-05-10,44100.14305920894
44_38_2013-05-17,44857.51536264208
44_38_2013-05-24,42704.56574805425
44_38_2013-05-31,42538.898643919514
44_38_2013-06-07,39364.157943443606
44_38_2013-06-14,42104.10459781375
44_38_2013-06-21,41533.9407063474
44_38_2013-06-28,39791.61342455539
44_38_2013-07-05,40117.45447144112
44_38_2013-07-12,41472.59498951326
44_38_2013-07-19,42435.50831390934
44_38_2013-07-26,39023.616930013704
44_40_2012-11-02,15277.495101244502
44_40_2012-11-09,15239.327808008753
44_40_2012-11-16,14636.02529584551
44_40_2012-11-23,12445.052878382592
44_40_2012-11-30,14260.863566112102
44_40_2012-12-07,14366.843505577799
44_40_2012-12-14,15052.6889538892
44_40_2012-12-21,14891.128036956066
44_40_2012-12-28,13991.898647419368
44_40_2013-01-04,20389.5842006969
44_40_2013-01-11,17467.992163976207
44_40_2013-01-18,19859.326918633138
44_40_2013-01-25,17843.947806728564
44_40_2013-02-01,16269.15089756882
44_40_2013-02-08,15836.792511168931
44_40_2013-02-15,16092.079372613354
44_40_2013-02-22,15348.943534321268
44_40_2013-03-01,16363.602695731623
44_40_2013-03-08,16959.594150416713
44_40_2013-03-15,15947.017799059366
44_40_2013-03-22,15093.631653811415
44_40_2013-03-29,15255.221108845297
44_40_2013-04-05,15878.660895473455
44_40_2013-04-12,16121.594824090767
44_40_2013-04-19,16078.95153332501
44_40_2013-04-26,15642.602057344833
44_40_2013-05-03,16197.969978225608
44_40_2013-05-10,15685.184071501235
44_40_2013-05-17,15677.772974576703
44_40_2013-05-24,15087.964032432828
44_40_2013-05-31,15112.599606059395
44_40_2013-06-07,14928.614587621232
44_40_2013-06-14,14395.776363926929
44_40_2013-06-21,14049.6009645272
44_40_2013-06-28,13652.057183853103
44_40_2013-07-05,13442.005552776442
44_40_2013-07-12,14805.417055372724
44_40_2013-07-19,14832.506941146057
44_40_2013-07-26,12959.30030800737
44_42_2012-11-09,-65.46079951364302
44_42_2012-11-16,-86.44271026341092
44_42_2012-11-23,-204.39772453770874
44_42_2012-11-30,42.69307864445466
44_42_2012-12-07,-448.46480513218756
44_42_2012-12-14,-408.73500633565726
44_42_2012-12-21,-355.91242712985263
44_42_2012-12-28,-857.2743169005844
44_42_2013-01-04,454.31281941881906
44_42_2013-01-11,-73.8286720297348
44_42_2013-01-18,251.51357189918315
44_42_2013-01-25,-83.79222659434367
44_42_2013-02-01,64.78285191764914
44_42_2013-02-08,-138.62831446219948
44_42_2013-02-15,-11.511958121481886
44_42_2013-02-22,82.32961281152258
44_42_2013-03-01,-89.79212789465457
44_42_2013-03-08,24.71531876793078
44_42_2013-03-15,248.65948845364102
44_42_2013-03-22,81.38951127584876
44_42_2013-03-29,27.68346049200252
44_42_2013-04-05,78.53363120310819
44_42_2013-04-12,-90.5993813382314
44_42_2013-04-19,-252.9009220966941
44_42_2013-04-26,-125.95736973891151
44_42_2013-05-03,-209.56694746307397
44_42_2013-05-10,116.50070558142608
44_42_2013-05-17,423.34325782976566
44_42_2013-05-24,-357.8435806908848
44_42_2013-05-31,122.3640283799561
44_42_2013-06-07,159.4133556500739
44_42_2013-06-14,133.72698696894068
44_42_2013-06-21,365.68497100398866
44_42_2013-06-28,448.47394107740723
44_42_2013-07-05,600.4379378611857
44_42_2013-07-12,515.6589159624276
44_42_2013-07-19,400.19827735742285
44_42_2013-07-26,325.17481388309494
44_44_2013-06-14,421.2726123988374
44_46_2012-11-02,3887.466636864776
44_46_2012-11-09,3802.4879927467337
44_46_2012-11-16,4202.762778348738
44_46_2012-11-23,3707.3873228231714
44_46_2012-11-30,4727.93118966725
44_46_2012-12-07,4142.486616607489
44_46_2012-12-14,5932.126569240127
44_46_2012-12-21,6632.386787183312
44_46_2012-12-28,5076.291310556602
44_46_2013-01-04,6482.521477130867
44_46_2013-01-11,4206.208048665555
44_46_2013-01-18,6400.981623674577
44_46_2013-01-25,4105.3735670458855
44_46_2013-02-01,5020.660781119048
44_46_2013-02-08,4447.563112709131
44_46_2013-02-15,4778.067023149408
44_46_2013-02-22,4909.918669387678
44_46_2013-03-01,4504.139295783724
44_46_2013-03-08,4982.796574740291
44_46_2013-03-15,4895.993215388144
44_46_2013-03-22,4440.305328363186
44_46_2013-03-29,4484.488704009579
44_46_2013-04-05,4646.824288523533
44_46_2013-04-12,4739.867972219749
44_46_2013-04-19,4702.393121000584
44_46_2013-04-26,4933.924632264574
44_46_2013-05-03,4402.09366284869
44_46_2013-05-10,4237.897804756492
44_46_2013-05-17,4321.973244076773
44_46_2013-05-24,4006.2403461241834
44_46_2013-05-31,4187.448982419695
44_46_2013-06-07,5008.588086289828
44_46_2013-06-14,4912.9977486131875
44_46_2013-06-21,4486.770081300781
44_46_2013-06-28,4519.729533219549
44_46_2013-07-05,4592.4132511628895
44_46_2013-07-12,4432.282004151031
44_46_2013-07-19,4560.277754654142
44_46_2013-07-26,4384.922666476115
44_49_2012-11-09,-653.2122110846097
44_49_2012-11-23,-997.214482432172
44_49_2012-11-30,-601.644282021172
44_49_2012-12-14,-640.9800434358858
44_49_2012-12-21,-776.3228993648942
44_49_2012-12-28,-748.6463900172773
44_49_2013-01-04,306.45099617331863
44_49_2013-01-11,774.0647937039032
44_49_2013-01-18,810.6038038110153
44_49_2013-01-25,587.8378371007902
44_49_2013-02-01,285.9022194318437
44_49_2013-02-08,238.50693676975195
44_49_2013-02-15,647.6797873081681
44_49_2013-02-22,331.9925441451021
44_49_2013-03-01,290.1667366607262
44_49_2013-03-08,347.23309608061845
44_49_2013-03-15,828.6067513046523
44_49_2013-03-22,397.9492155958507
44_49_2013-03-29,267.30125682588334
44_49_2013-04-12,107.3354799697238
44_49_2013-06-07,464.96496371735253
44_49_2013-06-14,831.0819413965208
44_49_2013-06-21,540.4548068430373
44_49_2013-06-28,718.4035432438204
44_49_2013-07-05,1074.7332532412167
44_49_2013-07-12,934.5476950508045
44_49_2013-07-19,687.6401570472757
44_52_2012-11-02,-236.87365904056597
44_52_2012-11-09,-183.80463735044898
44_52_2012-11-16,-158.50836589157612
44_52_2012-11-23,-154.606425768312
44_52_2012-11-30,10.98138883868448
44_52_2012-12-07,-166.25784073149154
44_52_2012-12-14,285.5016761971975
44_52_2012-12-21,513.5641539140546
44_52_2012-12-28,-346.9857146022186
44_52_2013-01-04,151.9373403168078
44_52_2013-01-11,220.86804423641712
44_52_2013-01-18,230.45585207735007
44_52_2013-01-25,199.8567772506537
44_52_2013-02-01,139.5594903747013
44_52_2013-02-08,-109.20441381736644
44_52_2013-02-15,7.666795839776659
44_52_2013-02-22,5.20000238284495
44_52_2013-03-01,-47.69162242835526
44_52_2013-03-08,-72.46711554537549
44_52_2013-03-15,-24.757213961267247
44_52_2013-03-22,-36.01247487064247
44_52_2013-03-29,-96.6405569711005
44_52_2013-04-05,-18.3274666099049
44_52_2013-04-12,-370.4130572680032
44_52_2013-04-19,-356.55618712248366
44_52_2013-04-26,-297.1605257430494
44_52_2013-05-03,-540.7209947197156
44_52_2013-05-10,-328.48572071881466
44_52_2013-05-17,-336.63103481577997
44_52_2013-05-24,-526.1782587174539
44_52_2013-05-31,-286.54716959303704
44_52_2013-06-07,-428.06444001467577
44_52_2013-06-14,-400.9383232431109
44_52_2013-06-21,-475.5045054328874
44_52_2013-06-28,-370.8091336982334
44_52_2013-07-05,-427.8311215758035
44_52_2013-07-12,-407.2609961338151
44_52_2013-07-19,-439.13809202068836
44_52_2013-07-26,-528.6312008137223
44_55_2013-02-15,615.8779416924568
44_56_2012-11-02,-134.24217192208403
44_56_2012-11-09,-100.09658276449359
44_56_2012-11-16,-737.9585341421144
44_56_2012-11-23,-1055.6474731178116
44_56_2012-11-30,-246.71471890584192
44_56_2012-12-07,168.3191273540388
44_56_2012-12-14,-477.0241533574177
44_56_2012-12-21,-706.5609878549127
44_56_2012-12-28,-1189.8609829329725
44_56_2013-01-04,-868.0434052685276
44_56_2013-01-11,-873.8314208109883
44_56_2013-01-18,-804.568322239236
44_56_2013-01-25,-896.8972803630329
44_56_2013-02-01,109.63185071594889
44_56_2013-02-08,-100.74137979160461
44_56_2013-02-22,86.85364765524723
44_56_2013-03-01,232.5594188774398
44_56_2013-03-08,529.8225194758327
44_56_2013-03-15,1527.0360359130657
44_56_2013-03-22,733.7193709990033
44_56_2013-03-29,627.3668097237176
44_56_2013-04-05,3026.085181214899
44_56_2013-04-12,1877.859098526832
44_56_2013-04-19,1321.2548515556082
44_56_2013-04-26,2126.7545785821444
44_56_2013-05-03,3618.235390348878
44_56_2013-05-10,3397.1463269380956
44_56_2013-05-17,3404.6579714520394
44_56_2013-05-24,3401.2222157248866
44_56_2013-05-31,3176.6341692429187
44_56_2013-06-07,2314.4959192635492
44_56_2013-06-14,1853.4510788003647
44_56_2013-06-21,2357.9683807479746
44_56_2013-06-28,2004.4368347758095
44_56_2013-07-05,374.4157093328873
44_56_2013-07-12,593.5964806906156
44_56_2013-07-19,694.4512388404116
44_56_2013-07-26,-23.573816879375
44_59_2012-11-23,-261.88364512752787
44_59_2012-11-30,-705.8472690737358
44_59_2012-12-07,85.63239387611344
44_59_2012-12-14,1143.2867854591843
44_59_2012-12-21,1185.9400668966491
44_59_2012-12-28,1052.2631456787904
44_59_2013-01-04,-641.3827746719332
44_59_2013-01-11,-559.2791352437818
44_59_2013-02-01,-380.4518234279463
44_59_2013-02-22,-398.5091222282504
44_59_2013-03-01,-481.0344917591599
44_59_2013-03-22,-531.6862199565675
44_59_2013-03-29,-635.9471225792042
44_59_2013-04-05,-476.4121962388089
44_59_2013-05-17,-724.6860158236984
44_59_2013-05-31,-634.5963632412677
44_59_2013-06-28,-285.00738316918535
44_60_2012-11-02,435.0433599808642
44_60_2012-11-09,388.24680319579926
44_60_2012-11-16,521.5876798566701
44_60_2012-11-23,717.528097231416
44_60_2012-11-30,566.161074882359
44_60_2012-12-07,550.2352602956352
44_60_2012-12-14,613.5991685321723
44_60_2012-12-21,816.3858407066803
44_60_2012-12-28,82.24468434250413
44_60_2013-01-04,176.15892873538806
44_60_2013-01-11,219.37182435310743
44_60_2013-01-18,228.88749614014154
44_60_2013-01-25,263.36602385619375
44_60_2013-02-01,468.6023394979507
44_60_2013-02-08,382.14615891584856
44_60_2013-02-15,438.2277762163865
44_60_2013-02-22,443.26129551629333
44_60_2013-03-01,231.4179391811944
44_60_2013-03-08,224.06146705860365
44_60_2013-03-15,121.22235726894556
44_60_2013-03-22,84.9042907480708
44_60_2013-03-29,103.94408228151048
44_60_2013-04-05,244.45992776988965
44_60_2013-04-12,-75.45133244171578
44_60_2013-04-19,-90.37381575975274
44_60_2013-04-26,-41.56350891128655
44_60_2013-05-03,-292.53157758557893
44_60_2013-05-10,-70.2201942514581
44_60_2013-05-17,-167.11805803825618
44_60_2013-05-24,-375.25631066508
44_60_2013-05-31,-182.6562745690257
44_60_2013-06-07,195.80400223780035
44_60_2013-06-14,177.79451138617398
44_60_2013-06-21,146.5963943714221
44_60_2013-06-28,167.81742744793294
44_60_2013-07-05,-217.22876880023796
44_60_2013-07-12,-202.48166659888685
44_60_2013-07-19,-123.1029165884009
44_60_2013-07-26,-196.26555765911957
44_67_2012-11-02,775.6958303913405
44_67_2012-11-09,781.0544067499682
44_67_2012-11-16,776.1755071276483
44_67_2012-11-23,1049.9440973677588
44_67_2012-11-30,1263.266677269112
44_67_2012-12-07,1207.7264846042021
44_67_2012-12-14,2361.3866626071
44_67_2012-12-21,2974.2856919702176
44_67_2012-12-28,981.0404000926794
44_67_2013-01-04,625.7576622967878
44_67_2013-01-11,511.44390332756547
44_67_2013-01-18,488.30265282618393
44_67_2013-01-25,461.6851798949483
44_67_2013-02-01,856.8307800917555
44_67_2013-02-08,1186.72153326231
44_67_2013-02-15,2094.461293799724
44_67_2013-02-22,883.3531831127603
44_67_2013-03-01,890.6958056072139
44_67_2013-03-08,1147.9542044982368
44_67_2013-03-15,908.269068644789
44_67_2013-03-22,1139.955094230131
44_67_2013-03-29,1076.5788500676404
44_67_2013-04-05,1277.3831665720645
44_67_2013-04-12,1485.3086292558644
44_67_2013-04-19,1858.7889586204892
44_67_2013-04-26,1684.9647254811416
44_67_2013-05-03,2087.880325465173
44_67_2013-05-10,2301.590951326692
44_67_2013-05-17,2857.7862841506258
44_67_2013-05-24,1846.770988793055
44_67_2013-05-31,2073.923773670494
44_67_2013-06-07,2181.9003914709365
44_67_2013-06-14,2328.7092857601638
44_67_2013-06-21,2026.0847645723256
44_67_2013-06-28,1963.800432706955
44_67_2013-07-05,688.8657411578935
44_67_2013-07-12,1046.517315468636
44_67_2013-07-19,966.5601421163661
44_67_2013-07-26,573.2628095386359
44_72_2012-11-02,138.98764440627153
44_72_2012-11-09,226.86351522244323
44_72_2012-11-16,649.1455186885629
44_72_2012-11-23,10275.309473467454
44_72_2012-11-30,560.7435050652566
44_72_2012-12-07,-505.1495973029292
44_72_2012-12-14,3638.480291248159
44_72_2012-12-21,4943.03184003143
44_72_2012-12-28,-2239.7816734374355
44_72_2013-01-04,2858.1380875035074
44_72_2013-01-11,226.1523996542137
44_72_2013-01-18,2528.657298357153
44_72_2013-01-25,-255.9119789170242
44_72_2013-02-01,2112.5204082030955
44_72_2013-02-08,-204.91294384606488
44_72_2013-02-15,2297.0124389550797
44_72_2013-02-22,2054.5925375176575
44_72_2013-03-01,919.445556866521
44_72_2013-03-08,2396.5685906458916
44_72_2013-03-15,1785.6056222529123
44_72_2013-03-22,-651.1044030362394
44_72_2013-03-29,-71.35719144272397
44_72_2013-04-05,505.78481527769196
44_72_2013-04-12,1188.9268774748746
44_72_2013-04-19,2166.671268586414
44_72_2013-04-26,1278.820649622798
44_72_2013-05-03,338.3255646070071
44_72_2013-05-10,-86.61521012622244
44_72_2013-05-17,736.0127571709331
44_72_2013-05-24,237.11327564969085
44_72_2013-05-31,-36.29730790873955
44_72_2013-06-07,676.7063806100363
44_72_2013-06-14,1183.0977380087704
44_72_2013-06-21,197.6403788148927
44_72_2013-06-28,277.3816654537323
44_72_2013-07-05,1234.906667949546
44_72_2013-07-12,1686.5806605577873
44_72_2013-07-19,1686.1025000395489
44_72_2013-07-26,1456.2223053763068
44_74_2012-11-02,31.50476064053026
44_74_2012-11-09,38.43848551404647
44_74_2012-11-16,-354.17859943238057
44_74_2012-11-23,2601.8099519238426
44_74_2012-11-30,431.1830366703144
44_74_2012-12-07,-161.0282521912675
44_74_2012-12-14,-153.65542568496468
44_74_2012-12-21,620.0909670168976
44_74_2012-12-28,105.83472397731387
44_74_2013-01-04,1160.711701608155
44_74_2013-01-11,1182.0436279207674
44_74_2013-01-18,949.5491683927522
44_74_2013-01-25,1748.2040051409922
44_74_2013-02-01,434.5593329392539
44_74_2013-02-08,326.7284931848498
44_74_2013-02-15,248.0509180309249
44_74_2013-02-22,161.86118841136448
44_74_2013-03-01,473.36908854674664
44_74_2013-03-08,616.1401004563992
44_74_2013-03-15,661.340018581098
44_74_2013-03-22,434.68322190565823
44_74_2013-03-29,352.85185300684327
44_74_2013-04-05,389.8148909760369
44_74_2013-04-12,908.4866219388994
44_74_2013-04-19,795.9476654360765
44_74_2013-04-26,1503.8785918059793
44_74_2013-05-03,2353.0650910961144
44_74_2013-05-10,2246.1536164862378
44_74_2013-05-17,1844.0283367673826
44_74_2013-05-24,2301.646036133861
44_74_2013-05-31,2378.3405359104972
44_74_2013-06-07,2016.1259512815607
44_74_2013-06-14,1860.5799153632972
44_74_2013-06-21,1952.1302100704343
44_74_2013-06-28,2699.71750819705
44_74_2013-07-05,1830.655590739437
44_74_2013-07-12,2032.9627735693514
44_74_2013-07-19,1641.157646235941
44_74_2013-07-26,1471.7489845839973
44_79_2012-11-02,5115.869597927348
44_79_2012-11-09,5149.116092635741
44_79_2012-11-16,3880.3377880275543
44_79_2012-11-23,4762.7817887745205
44_79_2012-11-30,3948.7029213360856
44_79_2012-12-07,3940.49127239423
44_79_2012-12-14,3812.8501462317654
44_79_2012-12-21,4317.645636362639
44_79_2012-12-28,2912.5913317117106
44_79_2013-01-04,4958.307829268745
44_79_2013-01-11,4344.572485299649
44_79_2013-01-18,4526.653308970846
44_79_2013-01-25,4319.071485430836
44_79_2013-02-01,5522.060633547323
44_79_2013-02-08,5400.292415047508
44_79_2013-02-15,4934.406011567571
44_79_2013-02-22,4769.548377465174
44_79_2013-03-01,5442.369427781078
44_79_2013-03-08,5327.931713758364
44_79_2013-03-15,4970.586183879386
44_79_2013-03-22,4605.810097921503
44_79_2013-03-29,4456.2673507784175
44_79_2013-04-05,5184.1399120164215
44_79_2013-04-12,4171.999782017416
44_79_2013-04-19,4058.039541579142
44_79_2013-04-26,4307.849193002818
44_79_2013-05-03,5166.375126375433
44_79_2013-05-10,5482.256628323733
44_79_2013-05-17,5129.053688094173
44_79_2013-05-24,4533.113871517421
44_79_2013-05-31,4790.7959032955805
